Date,Open,High,Low,Close,Adj Close,Volume
2015-03-26,14.223800,14.594900,14.223800,14.594900,14.552889,27739
2015-03-27,14.512400,14.533000,14.512400,14.533000,14.491166,8280
2015-03-30,14.677300,14.677300,14.677300,14.677300,14.635051,16990
2015-03-31,14.677300,14.698000,14.533000,14.533000,14.491166,215472
2015-04-01,14.533000,14.533000,14.533000,14.533000,14.491166,30318
2015-04-02,14.430000,14.430000,14.430000,14.430000,14.388464,0
2015-04-07,14.306300,14.594900,14.306300,14.326900,14.285661,52493
2015-04-08,14.100100,14.100100,14.100100,14.100100,14.059511,36382
2015-04-09,14.594900,14.594900,14.141400,14.223800,14.182858,209061
2015-04-10,14.430000,14.430000,14.430000,14.430000,14.388464,42446
2015-04-13,14.430000,14.430000,14.430000,14.430000,14.388464,9676
2015-04-14,14.223800,14.223800,14.223800,14.223800,14.182858,0
2015-04-15,14.425800,14.425800,14.425800,14.425800,14.384274,1330
2015-04-16,14.058900,14.430000,14.058900,14.223800,14.182858,614864
2015-04-17,14.223800,14.223800,14.223800,14.223800,14.182858,1330
2015-04-20,14.141400,14.425800,14.141400,14.223800,14.182858,56391
2015-04-21,14.017700,14.017700,14.017700,14.017700,13.977350,121275
2015-04-22,14.223800,14.223800,14.017700,14.223800,14.182858,166244
2015-04-23,14.100100,14.223800,14.100100,14.120700,14.080053,114040
2015-04-24,14.207300,14.207300,14.017700,14.120700,14.080053,42446
2015-04-27,14.182600,14.182600,14.069600,14.120700,14.080053,32744
2015-04-28,14.170200,14.170200,14.017700,14.120700,14.080053,24959
2015-04-29,14.017700,14.063000,14.017700,14.063000,14.022519,66258
2015-04-30,13.510600,13.605400,13.193100,13.399200,13.360631,91141
2015-05-01,13.069400,13.069400,13.069400,13.069400,13.031779,8489
2015-05-05,12.780800,13.465200,12.780800,13.296200,13.257927,127746
2015-05-06,13.296200,13.296200,13.296200,13.296200,13.257927,0
2015-05-07,12.780800,12.780800,12.780800,12.780800,12.744011,67986
2015-05-08,13.440500,13.440500,13.440500,13.440500,13.401812,3062
2015-05-11,13.770300,14.141400,13.502300,13.811500,13.771743,151115
2015-05-12,14.141400,15.213300,14.141400,14.842300,14.799578,126885
2015-05-13,15.213300,15.213300,14.223800,14.430000,14.388464,130336
2015-05-14,15.062400,15.130900,14.351600,14.636100,14.593970,105672
2015-05-15,15.007200,15.007200,14.351600,14.636100,14.593970,28868
2015-05-18,14.430000,15.007200,14.430000,14.636100,14.593970,3537
2015-05-19,15.021600,15.584400,14.718600,15.367900,15.334740,147542
2015-05-20,15.497800,15.670900,15.497800,15.259700,15.226773,191087
2015-05-21,15.584400,15.584400,14.718600,15.259700,15.226773,115500
2015-05-22,14.935000,15.541100,14.718600,15.151500,15.118808,62589
2015-05-26,15.584400,15.584400,14.718600,15.259700,15.226773,150727
2015-05-27,15.748900,15.748900,15.367900,15.476100,15.442706,23527
2015-05-28,15.748900,15.748900,15.748900,15.476100,15.442706,109138
2015-05-29,15.800800,15.800800,15.584400,15.476100,15.442706,116077
2015-06-01,15.476100,15.476100,15.476100,15.476100,15.442706,0
2015-06-02,16.017300,16.017300,15.151500,15.151500,15.118808,724185
2015-06-03,15.367900,15.367900,14.285700,14.826800,14.794808,49665
2015-06-04,14.285700,14.285700,14.285700,14.826800,14.794808,3885
2015-06-05,14.285700,14.285700,14.285700,14.826800,14.794808,2310
2015-06-08,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-09,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-10,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-11,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-12,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-15,14.285700,14.285700,14.285700,14.826800,14.794808,577
2015-06-16,14.285700,15.043200,14.285700,14.826800,14.794808,4677
2015-06-17,15.021600,15.021600,15.021600,14.826800,14.794808,17325
2015-06-18,15.012900,15.012900,15.012900,14.826800,14.794808,28875
2015-06-19,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-22,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-23,14.826800,14.826800,14.826800,14.826800,14.794808,0
2015-06-24,16.233700,16.450199,15.584400,15.800800,15.766706,618220
2015-06-25,16.450199,16.450199,15.584400,15.800800,15.766706,849723
2015-06-26,16.450199,16.450199,16.450199,15.800800,15.766706,10395
2015-06-29,15.800800,15.800800,15.800800,15.800800,15.766706,0
2015-06-30,15.800800,15.800800,15.800800,15.800800,15.766706,0
2015-07-01,15.151500,16.450199,15.151500,15.800800,15.766706,29942
2015-07-02,15.584400,15.584400,15.584400,15.800800,15.766706,22736
2015-07-03,15.800800,15.800800,15.541100,15.800800,15.766706,981758
2015-07-06,15.541100,15.541100,15.411200,15.800800,15.766706,18530
2015-07-07,15.367900,15.367900,15.367900,15.584400,15.550773,12
2015-07-08,15.367900,15.367900,15.255400,15.584400,15.550773,22908
2015-07-09,15.151500,15.367900,15.151500,15.367900,15.334740,37039
2015-07-10,15.367900,15.367900,15.367900,15.367900,15.334740,1
2015-07-13,15.367900,15.367900,15.367900,15.367900,15.334740,0
2015-07-14,15.584400,15.584400,15.541100,15.584400,15.550773,26233
2015-07-15,15.497800,15.497800,14.935000,15.367900,15.334740,119575
2015-07-16,15.303000,15.303000,14.718600,15.367900,15.334740,58732
2015-07-17,15.367900,15.367900,15.367900,15.367900,15.334740,0
2015-07-20,15.367900,15.367900,15.367900,15.367900,15.334740,0
2015-07-21,15.367900,15.367900,15.367900,15.367900,15.334740,0
2015-07-22,14.718600,15.151500,14.718600,14.935000,14.902775,30461
2015-07-23,15.086500,15.086500,15.086500,14.935000,14.902775,412
2015-07-24,15.367900,16.883101,15.367900,16.233700,16.198671,555603
2015-07-27,16.341900,16.320299,15.342800,15.800800,15.766706,814020
2015-07-28,15.151500,16.320299,15.151500,15.800800,15.766706,365254
2015-07-29,16.320299,16.320299,16.320299,15.800800,15.766706,144375
2015-07-30,15.489100,16.450199,15.489100,16.233700,16.198671,19641
2015-07-31,16.233700,16.233700,16.233700,16.233700,16.198671,0
2015-08-03,16.753201,16.753201,15.800800,16.450199,16.414705,18627
2015-08-04,16.796499,17.748899,16.731600,17.316000,17.278635,173191
2015-08-05,17.116800,18.181801,17.116800,17.316000,17.278635,124329
2015-08-06,17.532400,17.748899,17.532400,17.316000,17.278635,16141
2015-08-07,17.748899,18.597401,17.748899,17.748899,17.710602,53179
2015-08-10,18.571400,20.329000,18.528099,19.696899,19.654396,164505
2015-08-11,20.086500,20.086500,18.617300,19.480499,19.438465,9237
2015-08-12,18.632000,19.437201,18.632000,19.047600,19.006500,90039
2015-08-13,18.614700,18.614700,18.614700,19.047600,19.006500,28379
2015-08-14,19.264000,19.264000,18.831100,18.939301,18.898434,137297
2015-08-17,19.750601,19.767000,18.848400,19.372200,19.330399,8243
2015-08-18,19.805099,19.805099,18.857100,19.372200,19.330399,28279
2015-08-19,19.047600,19.437201,18.831100,19.372200,19.330399,141429
2015-08-20,18.874399,19.004299,18.874399,18.939301,18.898434,92400
2015-08-21,18.961000,19.047600,18.961000,18.831100,18.790466,47432
2015-08-24,18.787800,18.787800,17.760099,18.290001,18.250536,160151
2015-08-25,18.181801,18.181801,18.181801,18.181801,18.142570,0
2015-08-26,18.181801,18.181801,18.181801,18.181801,18.142570,0
2015-08-27,18.614700,18.614700,17.757500,18.181801,18.142570,21397
2015-08-28,17.792200,19.037201,17.748899,18.614700,18.574532,147543
2015-09-01,18.614700,18.614700,18.614700,18.614700,18.574532,0
2015-09-02,19.038900,19.467501,18.311600,18.831100,18.790466,14473
2015-09-03,19.372200,19.372200,19.372200,19.372200,19.330399,0
2015-09-04,19.372200,19.372200,19.372200,19.372200,19.330399,0
2015-09-07,19.750601,19.750601,18.831100,19.155800,19.114466,87687
2015-09-08,18.857100,18.857100,18.857100,19.155800,19.114466,2740
2015-09-09,19.480499,19.480499,19.047600,19.264000,19.222433,244571
2015-09-10,19.264000,19.264000,19.264000,19.264000,19.222433,0
2015-09-11,19.588699,19.900400,19.047600,19.264000,19.222433,50441
2015-09-14,18.627701,19.047600,18.627701,19.264000,19.222433,69300
2015-09-15,18.679600,18.679600,18.679600,19.264000,19.222433,704
2015-09-16,19.264000,19.264000,19.264000,19.264000,19.222433,0
2015-09-17,19.458799,19.458799,19.458799,19.264000,19.222433,19635
2015-09-18,19.757500,19.757500,18.831100,18.939301,18.898434,69737
2015-09-21,18.939301,18.939301,18.939301,18.939301,18.898434,0
2015-09-22,18.647600,18.647600,18.647600,18.939301,18.898434,738
2015-09-23,19.264000,19.264000,18.647600,18.939301,18.898434,3236
2015-09-24,18.647600,18.647600,18.647600,18.722900,18.682501,17963
2015-09-25,18.884800,18.884800,18.884800,18.614700,18.574532,20586
2015-09-28,18.411200,18.411200,18.411200,18.614700,18.574532,3560
2015-09-29,18.722900,18.722900,18.722900,18.614700,18.574532,5775
2015-09-30,18.398199,18.398199,18.398199,18.614700,18.574532,19283
2015-10-01,18.411200,18.411200,18.411200,18.614700,18.574532,9789
2015-10-02,18.614700,18.614700,18.614700,18.614700,18.574532,1732
2015-10-05,17.316000,17.316000,17.316000,18.506399,18.466465,115500
2015-10-06,18.398199,18.398199,18.214701,18.506399,18.466465,248389
2015-10-07,18.398199,18.398199,18.398199,18.506399,18.466465,35441
2015-10-08,18.506399,18.506399,18.506399,18.506399,18.466465,0
2015-10-09,18.214701,18.214701,18.214701,18.506399,18.466465,6600
2015-10-12,18.506399,18.506399,18.506399,18.506399,18.466465,0
2015-10-13,18.181801,18.614700,18.181801,18.506399,18.466465,129648
2015-10-14,18.290001,18.290001,18.290001,18.290001,18.250536,0
2015-10-15,17.835400,17.835400,17.835400,18.290001,18.250536,1026
2015-10-16,18.290001,18.290001,18.290001,18.290001,18.250536,0
2015-10-19,18.181801,18.614700,18.181801,18.181801,18.142570,8675
2015-10-20,18.181801,18.181801,18.181801,18.181801,18.142570,0
2015-10-21,17.878700,17.878700,17.878700,18.181801,18.142570,115500
2015-10-22,18.181801,18.181801,18.181801,18.181801,18.142570,44434
2015-10-23,18.398199,18.528099,17.852800,18.181801,18.142570,24909
2015-10-26,17.575701,17.575701,17.575701,18.181801,18.142570,115500
2015-10-27,18.614700,18.614700,17.766199,18.181801,18.142570,99593
2015-10-28,18.181801,18.181801,17.770500,18.181801,18.142570,42735
2015-10-29,17.748899,17.922001,17.748899,17.857100,17.818565,32448
2015-10-30,17.748899,17.748899,16.450199,17.748899,17.710602,254745
2015-11-02,17.402500,17.640600,16.883101,17.099501,17.062605,365040
2015-11-03,17.099501,17.099501,17.099501,17.099501,17.062605,0
2015-11-04,16.666599,17.264000,16.666599,17.099501,17.062605,11399
2015-11-05,17.099501,17.099501,17.099501,17.099501,17.062605,0
2015-11-06,17.099501,17.099501,17.099501,17.099501,17.062605,0
2015-11-09,17.316000,17.316000,17.099501,17.099501,17.062605,371568
2015-11-10,17.099501,17.099501,17.099501,17.099501,17.062605,0
2015-11-11,17.264000,17.264000,17.264000,17.099501,17.062605,7796
2015-11-12,17.264000,17.264000,17.264000,17.099501,17.062605,15267
2015-11-13,16.450199,16.450199,16.450199,17.099501,17.062605,2024
2015-11-16,16.774799,17.099501,16.774799,17.099501,17.062605,115500
2015-11-17,17.099501,17.099501,17.099501,17.099501,17.062605,0
2015-11-18,16.774799,16.774799,16.774799,17.099501,17.062605,25467
2015-11-19,18.181801,18.614700,17.662300,19.047600,19.006500,185569
2015-11-20,19.480499,19.653601,19.480499,19.264000,19.222433,7021
2015-11-23,18.614700,18.614700,18.614700,18.831100,18.790466,30121
2015-11-24,18.658001,19.047600,18.614700,19.047600,19.006500,149365
2015-11-25,19.047600,19.047600,19.047600,19.264000,19.222433,21984
2015-11-26,19.177401,19.177401,18.614700,19.264000,19.222433,11407
2015-11-27,18.614700,19.177401,18.614700,19.047600,19.006500,197368
2015-11-30,19.826799,19.913401,18.701200,19.480499,19.438465,121944
2015-12-01,19.480499,20.779200,19.480499,20.346300,20.302397,63397
2015-12-02,20.649300,22.077900,20.580000,21.645000,21.598293,134617
2015-12-03,22.077900,24.242399,21.861401,23.809500,23.758127,334521
2015-12-04,23.480499,23.636299,22.987000,23.268299,23.218090,287534
2015-12-07,23.593000,23.917700,22.943701,23.376600,23.326159,360507
2015-12-08,23.203400,23.506399,23.160101,23.268299,23.218090,541805
2015-12-09,23.376600,23.376600,23.376600,23.701200,23.650063,17325
2015-12-10,23.809500,23.809500,23.484800,23.593000,23.542091,1557984
2015-12-11,23.809500,24.242399,23.679600,24.242399,24.190090,139551
2015-12-14,24.458799,24.458799,24.242399,24.242399,24.190090,92491
2015-12-15,24.264000,25.108200,24.264000,25.324600,25.269955,496321
2015-12-16,25.523800,25.523800,25.108200,25.324600,25.269955,253460
2015-12-17,25.389601,25.389601,23.852800,24.458799,24.406023,89409
2015-12-18,23.809500,23.809500,22.207701,22.943701,22.894192,150350
2015-12-21,23.376600,23.376600,22.510799,22.943701,22.894192,95490
2015-12-22,22.597401,22.900400,21.645000,22.294300,22.246193,28190
2015-12-23,22.502100,22.502100,22.294300,22.727200,22.678158,77962
2015-12-24,23.272699,23.272699,23.272699,22.943701,22.894192,3253
2015-12-29,23.272699,23.376600,22.510799,22.943701,22.894192,43518
2015-12-30,23.160101,23.160101,22.813801,22.943701,22.894192,115673
2015-12-31,23.160101,23.160101,23.160101,22.943701,22.894192,2470
2016-01-04,22.813801,23.593000,22.813801,23.376600,23.326159,119726
2016-01-05,23.463200,24.199100,23.056200,24.458799,24.406023,450131
2016-01-06,24.458799,24.458799,24.458799,24.458799,24.406023,0
2016-01-07,25.108200,24.736700,23.809500,23.376600,23.326159,124022
2016-01-08,23.549700,23.549700,23.549700,23.809500,23.758127,49087
2016-01-11,23.506399,23.982599,23.376600,23.809500,23.758127,24385
2016-01-12,23.896099,23.896099,22.857100,23.376600,23.326159,10266
2016-01-13,23.376600,23.376600,23.376600,23.376600,23.326159,0
2016-01-14,23.333300,23.333300,22.510799,22.835400,22.786127,79777
2016-01-15,22.683901,22.943701,22.683901,22.727200,22.678158,66306
2016-01-18,22.735901,22.735901,22.735901,22.618999,22.570194,6519
2016-01-19,22.510799,22.727200,22.510799,22.510799,22.462227,20564
2016-01-20,22.294300,22.294300,22.294300,22.402500,22.354160,5197
2016-01-21,22.510799,22.510799,21.948000,22.077900,22.030260,103515
2016-01-22,21.948000,22.467501,21.688299,22.077900,22.030260,72553
2016-01-25,22.467501,22.467501,21.645000,21.861401,21.814228,53670
2016-01-26,21.861401,21.861401,21.861401,21.861401,21.814228,0
2016-01-27,21.212099,21.753201,20.779200,21.428499,21.382259,30435
2016-01-28,21.740200,21.740200,21.740200,21.428499,21.382259,8906
2016-01-29,21.645000,21.645000,21.645000,21.645000,21.598293,28875
2016-02-01,21.818100,21.861401,21.341900,21.645000,21.598293,22292
2016-02-02,21.341900,21.341900,21.341900,21.645000,21.598293,6454
2016-02-03,21.645000,21.645000,21.645000,21.645000,21.598293,0
2016-02-04,21.350599,21.350599,21.255400,21.428499,21.382259,75923
2016-02-05,20.974001,21.948000,20.974001,21.861401,21.814228,129808
2016-02-08,21.386101,22.510799,21.212099,21.861401,21.814228,125581
2016-02-09,22.186100,22.186100,21.212099,21.861401,21.814228,21971
2016-02-10,22.121201,22.121201,22.121201,21.861401,21.814228,2887
2016-02-11,21.212099,21.212099,20.779200,21.645000,21.598293,24682
2016-02-12,21.636299,21.645000,20.822500,21.428499,21.382259,199237
2016-02-15,21.428499,21.428499,21.428499,21.428499,21.382259,0
2016-02-16,20.822500,20.822500,20.822500,21.212099,21.166328,80850
2016-02-17,21.212099,21.212099,21.212099,21.212099,21.166328,0
2016-02-18,21.385201,21.385201,19.913401,21.212099,21.166328,67105
2016-02-19,20.822500,21.212099,20.822500,21.212099,21.166328,127050
2016-02-22,21.212099,21.082199,20.562700,20.995600,20.950294,35076
2016-02-23,20.995600,20.779200,20.779200,20.779200,20.734362,110516
2016-02-24,20.779200,21.021601,21.021601,20.779200,20.734362,3784
2016-02-25,20.779200,21.021601,20.519400,20.887400,20.842331,220452
2016-02-26,20.887400,21.212099,20.571400,20.887400,20.842331,20207
2016-02-29,21.212099,21.541100,20.571400,21.212099,21.166328,996293
2016-03-01,21.645000,21.645000,21.212099,21.428499,21.382259,10241
2016-03-02,21.212099,21.212099,21.212099,21.428499,21.382259,117324
2016-03-03,21.212099,21.255400,21.212099,21.428499,21.382259,32099
2016-03-04,21.255400,21.255400,21.255400,21.320299,21.274296,7450
2016-03-07,21.212099,21.255400,21.212099,21.320299,21.274296,127050
2016-03-08,21.385201,21.761900,21.385201,21.428499,21.382259,40204
2016-03-09,21.255400,21.255400,21.255400,21.428499,21.382259,71947
2016-03-10,21.255400,21.645000,21.255400,21.428499,21.382259,226820
2016-03-11,21.601700,21.601700,21.298700,21.428499,21.382259,15340
2016-03-14,21.255400,21.645000,21.255400,21.428499,21.382259,1377198
2016-03-15,21.645000,21.645000,21.298700,21.428499,21.382259,17367
2016-03-16,21.298700,21.298700,21.298700,21.428499,21.382259,7192
2016-03-17,21.645000,21.731600,21.645000,22.294300,22.246193,69300
2016-03-18,22.294300,22.294300,22.294300,22.294300,22.246193,0
2016-03-21,22.294300,22.294300,22.294300,22.294300,22.246193,0
2016-03-22,21.818100,22.294300,21.645000,22.294300,22.246193,10113
2016-03-23,21.645000,21.645000,21.645000,21.428499,21.382259,41580
2016-03-24,21.645000,21.645000,21.341900,21.320299,21.274296,37393
2016-03-29,21.428499,21.428499,21.428499,21.428499,21.382259,16230
2016-03-30,21.428499,21.428499,21.428499,21.320299,21.274296,27955
2016-03-31,21.320299,21.320299,21.320299,21.320299,21.274296,0
2016-04-01,21.212099,21.212099,21.212099,21.320299,21.274296,5775
2016-04-04,21.320299,21.320299,21.320299,21.320299,21.274296,0
2016-04-05,21.266600,21.266600,21.266600,21.320299,21.274296,7320
2016-04-06,21.320299,21.320299,21.320299,21.320299,21.274296,0
2016-04-07,21.419901,21.974001,21.419901,21.645000,21.598293,34864
2016-04-08,21.645000,21.645000,21.645000,21.645000,21.598293,0
2016-04-11,21.428499,21.428499,21.428499,21.645000,21.598293,4343
2016-04-12,21.428499,21.428499,21.428499,21.645000,21.598293,6719
2016-04-13,22.034599,22.034599,22.034599,21.861401,21.814228,3694
2016-04-14,21.428499,22.445801,21.428499,21.969601,21.922197,14185
2016-04-15,22.402500,22.457100,21.688299,22.077900,22.030260,24302
2016-04-18,22.510799,22.510799,22.510799,22.077900,22.030260,11083
2016-04-19,22.467501,23.290001,22.467501,22.510799,22.462227,1122230
2016-04-20,23.290001,23.290001,23.290001,22.727200,22.678158,6603
2016-04-21,23.290001,24.233700,23.160101,23.376600,23.326159,181411
2016-04-22,23.376600,23.376600,23.376600,23.376600,23.326159,0
2016-04-25,23.809500,23.809500,23.160101,23.484800,23.434124,258665
2016-04-26,23.593000,23.593000,23.506399,23.484800,23.434124,2177
2016-04-27,23.593000,23.593000,23.593000,23.701200,23.650063,2486
2016-04-28,23.539301,23.619900,23.539301,23.701200,23.650063,37237
2016-04-29,23.993900,23.993900,23.993900,23.701200,23.650063,391
2016-05-03,23.993900,23.993900,23.376600,23.701200,23.650063,1223198
2016-05-04,23.376600,23.852800,23.376600,23.701200,23.650063,12471
2016-05-05,23.701200,23.376600,22.526400,23.484800,23.434124,8085
2016-05-06,23.766199,23.766199,23.766199,23.484800,23.434124,19518
2016-05-09,24.467501,24.623301,23.463200,23.809500,23.758127,61636
2016-05-10,24.009001,24.954500,24.009001,24.772699,24.731253,225216
2016-05-11,25.181801,25.181801,25.181801,24.772699,24.731253,26840
2016-05-12,25.181801,25.181801,24.090900,24.431801,24.390926,37460
2016-05-13,24.090900,24.545401,24.090900,24.431801,24.390926,96918
2016-05-16,24.108101,24.863600,24.108101,24.545401,24.504337,16778
2016-05-17,24.772699,25.000000,24.181801,24.545401,24.504337,71175
2016-05-18,24.181801,24.181801,24.181801,24.545401,24.504337,44865
2016-05-19,24.772699,24.772699,24.181801,24.545401,24.504337,10144
2016-05-20,24.772699,24.954500,24.181801,24.431801,24.390926,43888
2016-05-23,24.431801,24.431801,24.431801,24.431801,24.390926,0
2016-05-24,24.772699,24.772699,24.545401,24.659000,24.617746,106819
2016-05-25,24.772699,25.227200,24.545401,25.568100,25.525324,546716
2016-05-26,25.227200,25.227200,25.227200,25.340900,25.298506,301088
2016-05-27,25.295401,25.295401,25.295401,25.340900,25.298506,4713
2016-05-31,25.295401,25.363600,25.295401,25.340900,25.298506,16287
2016-06-01,25.340900,25.340900,25.340900,25.340900,25.298506,0
2016-06-02,25.409000,25.909000,25.281799,25.681801,25.638834,50096
2016-06-03,25.681801,25.681801,25.681801,25.681801,25.638834,0
2016-06-06,25.454500,25.909000,25.454500,25.681801,25.638834,710600
2016-06-07,25.909000,27.636299,25.909000,27.500000,27.453991,93500
2016-06-08,26.818100,26.818100,26.363600,26.818100,26.773232,176000
2016-06-09,27.713600,27.713600,27.713600,26.818100,26.773232,18799
2016-06-10,26.818100,26.818100,26.818100,26.818100,26.773232,19893
2016-06-13,26.818100,26.818100,26.363600,26.818100,26.773232,37660
2016-06-14,26.818100,26.818100,26.136299,26.363600,26.319490,349122
2016-06-15,26.954500,26.954500,26.954500,26.363600,26.319490,7389
2016-06-16,26.954500,26.954500,26.954500,26.363600,26.319490,16276
2016-06-17,27.272699,27.272699,26.363600,26.590900,26.546413,58963
2016-06-20,26.590900,26.590900,26.590900,26.590900,26.546413,0
2016-06-21,27.272699,27.272699,25.909000,27.045401,27.000151,2238225
2016-06-22,27.727200,27.727200,26.690901,26.590900,26.546413,144870
2016-06-23,27.727200,27.727200,26.389000,26.818100,26.773232,113809
2016-06-24,25.909000,26.727200,25.545401,26.363600,26.319490,23112
2016-06-27,26.818100,26.818100,25.909000,26.363600,26.319490,41103
2016-06-28,26.772699,26.772699,26.363600,26.363600,26.319490,28856
2016-06-29,25.963600,25.963600,25.963600,26.363600,26.319490,2420
2016-06-30,26.727200,26.727200,26.700001,26.363600,26.319490,6688
2016-07-01,26.363600,26.363600,26.022699,26.250000,26.206081,424182
2016-07-04,26.409000,26.409000,25.505400,26.022699,25.979162,112795
2016-07-05,25.545401,26.363600,25.545401,26.250000,26.206081,42606
2016-07-06,25.909000,26.409000,25.454500,26.022699,25.979162,260700
2016-07-07,26.022699,26.022699,26.022699,26.022699,25.979162,0
2016-07-08,26.500000,26.500000,25.545401,26.022699,25.979162,8800
2016-07-11,26.022699,26.022699,26.022699,26.022699,25.979162,0
2016-07-12,26.022699,26.022699,26.022699,26.022699,25.979162,0
2016-07-13,26.022699,26.022699,26.022699,26.022699,25.979162,0
2016-07-14,26.590900,26.590900,26.590900,26.363600,26.319490,27500
2016-07-15,27.259001,27.272699,27.259001,26.590900,26.546413,16500
2016-07-18,27.272699,27.272699,26.136299,26.818100,26.773232,137940
2016-07-19,27.272699,27.272699,27.272699,26.818100,26.773232,7332
2016-07-20,26.600000,26.600000,26.600000,26.818100,26.773232,5657
2016-07-21,27.272699,27.272699,26.863600,26.818100,26.773232,51950
2016-07-22,26.672701,27.272699,26.672701,27.272699,27.227070,95830
2016-07-25,26.818100,28.181801,26.818100,27.500000,27.453991,24360
2016-07-26,27.272699,27.272699,27.272699,27.500000,27.453991,2235
2016-07-27,28.181801,28.181801,27.272699,27.727200,27.680813,3366
2016-07-28,28.181801,28.181801,28.181801,27.727200,27.680813,13739
2016-07-29,28.181801,28.181801,27.618099,27.954500,27.907730,18123
2016-08-01,27.618099,27.618099,27.618099,27.954500,27.907730,4979
2016-08-02,27.954500,27.954500,27.954500,27.954500,27.907730,0
2016-08-03,28.636299,28.636299,28.636299,28.409000,28.361471,5500
2016-08-04,29.090900,29.090900,28.454500,28.522699,28.474979,129760
2016-08-05,31.818100,32.954498,29.090900,32.386299,32.332115,449982
2016-08-08,31.909000,36.363602,31.454500,34.318100,34.260685,400911
2016-08-09,35.000000,35.000000,31.827200,32.954498,32.899361,344413
2016-08-10,32.318100,32.318100,31.045401,31.363600,31.311125,101240
2016-08-11,31.772699,31.818100,31.772699,31.363600,31.311125,14015
2016-08-12,31.363600,31.363600,31.363600,31.363600,31.311125,0
2016-08-15,31.818100,31.818100,31.250000,31.818100,31.764866,39600
2016-08-16,32.681801,32.681801,31.818100,32.272701,32.218712,16912
2016-08-17,32.718102,32.727200,32.272701,32.954498,32.899361,33117
2016-08-18,32.954498,32.954498,32.954498,32.954498,32.899361,0
2016-08-19,32.363602,33.404499,32.363602,32.954498,32.899361,14911
2016-08-22,33.404499,33.404499,32.363602,32.954498,32.899361,59
2016-08-23,33.404499,33.404499,33.404499,32.954498,32.899361,29910
2016-08-24,33.590900,33.636299,33.181801,33.409000,33.353111,12754
2016-08-25,33.622700,34.454498,33.181801,33.863602,33.806946,175696
2016-08-26,34.545399,35.681801,34.545399,35.000000,34.941448,70600
2016-08-30,35.681801,35.909000,33.636299,34.318100,34.260685,535093
2016-08-31,34.727200,34.954498,34.168098,34.318100,34.260685,25312
2016-09-01,33.863602,34.954498,33.796299,34.090900,34.033867,127584
2016-09-02,34.168098,34.500000,34.168098,34.090900,34.033867,8690
2016-09-05,34.090900,34.090900,34.090900,34.090900,34.033867,0
2016-09-06,34.500000,34.500000,34.168098,34.090900,34.033867,12068
2016-09-07,33.772701,33.772701,33.772701,33.863602,33.806946,14067
2016-09-08,33.068100,34.500000,33.068100,33.636299,33.580021,16501
2016-09-09,34.500000,34.500000,34.454498,34.545399,34.487598,17369
2016-09-12,33.863602,35.363602,33.863602,34.090900,34.033867,61868
2016-09-13,33.409000,35.318100,32.727200,34.090900,34.033867,73872
2016-09-14,33.136299,33.136299,33.136299,34.090900,34.033867,6779
2016-09-15,33.068100,33.068100,33.068100,34.090900,34.033867,1100
2016-09-16,34.772701,34.772701,34.718102,34.090900,34.033867,23672
2016-09-19,34.636299,34.636299,34.636299,34.090900,34.033867,887
2016-09-20,34.636299,34.681801,34.636299,34.090900,34.033867,30703
2016-09-21,34.090900,34.090900,34.090900,34.090900,34.033867,0
2016-09-22,34.681801,35.045399,34.681801,34.090900,34.033867,17534
2016-09-23,33.068100,34.545399,33.027199,34.090900,34.033867,43277
2016-09-26,34.090900,34.090900,34.090900,34.090900,34.033867,0
2016-09-27,33.045399,33.045399,33.045399,34.090900,34.033867,14714
2016-09-28,34.090900,34.318100,33.027199,34.090900,34.033867,11810
2016-09-29,34.545399,34.545399,33.027199,34.090900,34.033867,420686
2016-09-30,33.054501,33.136299,33.054501,34.090900,34.033867,11468
2016-10-03,33.136299,35.181801,33.136299,34.090900,34.033867,21568
2016-10-04,35.000000,35.000000,35.000000,34.090900,34.033867,2831
2016-10-05,33.027199,35.000000,33.027199,34.090900,34.033867,2358
2016-10-06,34.772701,34.772701,34.772701,34.090900,34.033867,2857
2016-10-07,35.181801,35.181801,34.090900,34.545399,34.487598,51470
2016-10-10,33.799999,35.363602,33.139999,34.772701,34.714523,77495
2016-10-11,36.363602,42.727200,36.363602,38.636299,38.571659,156295
2016-10-12,38.181801,38.977200,38.181801,38.409000,38.344742,52355
2016-10-13,37.772701,39.081799,37.772701,37.954498,37.891003,12091
2016-10-14,38.136299,38.181801,37.727200,37.727200,37.664078,29945
2016-10-17,37.418098,37.418098,35.606300,35.681801,35.622101,58399
2016-10-18,35.529999,35.681801,35.454498,35.795399,35.735512,37348
2016-10-19,36.034500,38.136299,36.034500,37.727200,37.664078,31186
2016-10-20,41.818100,41.818100,39.181801,41.363602,41.294399,70793
2016-10-21,41.772701,41.818100,40.909000,40.454498,40.386818,122829
2016-10-24,41.681801,41.818100,41.000000,41.363602,41.294399,38283
2016-10-25,43.181801,50.000000,42.777199,49.090900,49.008774,318115
